8682,8659,8656,8638,6,371,21,17,21,14,22,18,21,10,78,33,60,57,77,63,54,63,40,63,371,371,365,365,365,365,365,372,371,371,371,371,371,372,371,365,365,365,365,365,372,372,371,372,371,371,372,371,365,365,365,365,365,371,371,372,371,371,372,371,371,365,365,365,365,371,371,371,372,371,371,372,372,371,365,365,365,365,371,371,371,371,371,372,372,371,365,365,365,366,365,372,371,371,371,371,371,372,372,365,365,365,365,365,371,371,371,371,371,371,371,372,365,365,365,365,365,371,371,371,371,371,372,372,372,365,365,365,366,372,371,372,371,372,371,371,371,370,365,365,365,365,371,372,371,372,372,372,372,371,365,365,365,365,366,372,371,371,372,371,371,371,371,365,365,365,365,365,371,371,372,371,371,372,371,371,365,365,365,365,365,371,372,371,371,371,371,371,371,365,365,365,365,371,371,371
371,371,372,371,371,370,365,365,365,365,372,371,371,371,372,371,371,371,365,365,365,365,365,371,372,371,372,371,371,371,371,365,366,365,365,365,371,371,371,371,372,371,372,371,365,365,365,365,365,371,371,371,372,371,371,371,372,365,365,365,365,371,372,371,372,371,371,371,372,371,365,365,365,365,371,371,371,372,371,372,371,371,365,365,365,365,365,371,372,372,372,371,371,372,371,365,365,365,365,365,371,371,371,371,371,371,372,371,365,365,365,365,365,371,372,372,371,371,372,371,372,365,365,365,365,372,371,371,371,372,371,371,372,370,365,365,365,365,371,371,371,371,371,371,372,371,365,365,365,365,365,371,371,371,372,371,371,372,372,365,365,365,365,365,371,371,371,372,372,371,371,372,365,365,365,365,365,371,371,371,371,372,371,372,371,365,365,365,365,371,372,372,371,372,371,372,372,369,365,365
365,365,371,372,372,372,371,372,372,371,365,365,365,365,365,372,371,372,371,371,371,371,371,365,365,365,365,365,371,371,371,371,372,371,372,371,365,365,365,365,365,371,371,371,371,372,371,371,371,365,365,365,365,371,372,371,371,371,372,371,371,371,365,365,365,365,372,371,371,371,371,371,371,372,365,365,365,366,366,371,371,372,371,371,371,371,372,366,365,365,366,365,371,371,371,371,371,372,371,371,365,365,365,365,365,371,372,371,371,371,371,371,371,365,365,365,365,372,372,371,371,371,371,371,371,371,365,365,365,365,371,371,371,371,371,371,372,372,365,365,365,365,365,371,371,372,371,372,371,372,371,365,365,365,365,365,371,372,371,372,371,372,371,371,365,365,365,365,365,372,371,371,372,371,371,371,372,365,365,365,365,372,371,372,372,372,372,371,371,370,365,365,365,365,371,372,372,371,371,371
371,371,365,365,365,365,365,371,371,371,371,371,371,372,371,365,365,365,365,365,371,371,372,371,371,371,371,371,365,365,365,365,365,371,371,371,371,371,371,372,372,365,365,365,365,371,372,371,371,371,371,371,371,370,365,365,365,365,371,372,372,371,372,371,372,372,365,365,365,365,365,372,371,371,372,372,371,371,371,365,365,365,365,365,371,371,371,371,371,371,371,372,365,365,365,365,365,371,371,371,371,371,371,371,371,365,365,365,365,371,371,372,371,371,371,372,372,371,365,365,365,365,371,371,371,372,371,371,371,372,365,365,365,365,365,371,371,371,372,371,371,372,371,365,365,365,365,365,372,371,371,371,372,371,371,371,365,365,365,365,365,371,371,372,371,372,371,371,372,365,365,365,365,371,371,371,371,371,371,371,371,371,365,365,365,365,371,372,372,372,372,372,371,371,365,365,365,365,365,371
372,372,371,371,371,372,371,365,365,365,365,365,372,372,372,371,371,371,371,371,365,365,365,365,365,371,371,372,372,371,371,372,371,365,365,365,365,371,371,371,371,371,372,371,372,372,365,366,365,365,371,371,371,371,371,372,371,371,365,365,365,365,365,371,371,371,372,371,371,371,371,365,365,365,365,365,372,371,372,371,371,371,371,371,365,365,365,365,365,371,371,371,372,371,372,372,372,365,365,365,365,371,371,371,372,371,372,372,371,370,365,365,365,365,371,371,372,371,371,371,371,371,365,365,365,365,365,371,372,372,372,372,371,371,371,365,365,365,365,365,372,372,371,372,372,371,371,372,365,365,365,365,366,371,371,371,372,371,372,371,371,365,365,365,365,371,371,371,371,372,371,372,372,369,365,365,365,365,371,371,371,371,371,371,372,371,365,365,365,365,365,372,372,372,371,371,371,372,371,365
365,365,365,365,371,371,371,372,371,372,372,371,365,365,365,365,365,371,372,371,372,371,372,371,372,365,365,365,365,371,371,372,371,371,371,371,371,372,365,365,365,365,371,371,371,372,371,372,372,371,365,365,365,365,365,371,372,371,371,371,371,371,372,365,365,365,366,365,371,371,371,372,371,372,372,371,365,365,365,365,365,371,372,372,371,371,371,371,371,365,365,365,365,371,372,371,371,371,371,371,371,370,365,365,365,365,371,372,371,371,372,371,371,371,365,365,365,365,365,371,371,371,372,371,371,372,372,365,365,365,365,365,372,371,371,372,371,371,371,371,365,365,365,365,365,372,371,372,371,371,372,371,372,365,365,365,365,371,371,371,371,371,371,371,371,371,365,365,365,365,371,371,371,371,371,371,372,371,365,365,365,365,365,371,371,372,371,371,372,371,372,365,365,365,365,365,371,371,372,372
371,371,371,371,365,365,365,365,365,371,371,372,371,372,371,371,372,365,365,365,365,372,371,371,372,372,371,371,371,370,365,365,365,365,371,371,371,371,371,371,371,371,365,365,365,365,365,372,371,372,371,371,371,372,371,365,365,365,365,365,371,371,372,371,371,372,371,371,365,365,365,366,365,372,372,371,372,371,371,371,372,365,365,365,365,372,371,372,371,371,371,371,371,371,365,365,365,365,371,371,372,371,371,371,371,371,365,365,365,365,365,371,371,372,371,371,371,372,371,365,365,365,365,365,371,371,371,372,371,371,371,371,365,365,365,365,365,371,371,371,371,371,372,371,371,365,365,365,365,371,371,372,371,371,372,372,372,371,365,365,365,365,371,371,371,371,371,372,371,372,365,365,365,365,365,372,372,372,371,371,371,371,371,365,365,365,365,365,371,371,371,371,372,371,371,371,365,365,365,365
365,371,371,371,371,371,371,371,371,365,365,365,365,371,372,371,372,371,371,371,371,369,365,365,365,365,371,371,371,371,371,371,371,371,365,365,365,365,365,371,372,371,372,372,372,371,372,365,365,365,365,365,372,372,371,371,371,371,371,371,365,365,365,365,365,371,371,371,371,371,371,371,372,365,365,365,365,372,371,371,371,371,372,371,371,370,365,365,365,365,372,372,372,371,371,371,371,371,365,365,365,365,365,371,371,371,371,371,372,372,371,365,365,365,365,365,371,371,371,371,371,372,371,372,365,365,365,365,365,371,371,372,372,371,372,372,371,365,365,365,365,372,371,371,371,372,372,371,372,370,365,365,365,365,372,371,371,372,372,371,371,371,365,365,365,365,365,371,372,372,372,371,371,371,371,366,365,365,365,365,371,371,371,371,372,371,371,372,365,365,365,365,365,371,371,372,371,371,371,371
372,365,365,365,365,372,371,371,371,371,371,371,372,372,365,365,365,365,371,371,371,371,372,371,372,372,365,365,365,365,365,371,371,371,371,372,371,371,371,365,365,365,365,365,371,371,371,372,371,371,371,372,365,365,365,365,365,371,371,372,371,371,371,371,371,365,365,365,365,372,371,371,372,371,371,371,372,371,365,365,365,365,371,371,371,371,371,371,371,371,365,365,365,365,365,371,372,371,371,372,371,371,371,365,365,365,365,365,371,371,371,372,371,371,371,371,365,365,365,365,365,371,371,371,371,372,371,371,371,365,365,365,365,372,371,371,372,372,371,371,371,370,365,365,365,365,371,372,371,371,371,371,372,371,365,365,365,365,365,371,371,371,372,372,371,372,371,365,365,365,365,365,372,371,372,371,372,372,371,372,365,365,365,365,365,372,372,371,371,371,371,371,371,365,365,365,365,371,371,371
372,371,371,371,371,371,365,365,365,365,372,372,371,371,371,371,372,371,365,366,365,365,365,371,372,371,371,372,371,371,372,365,365,365,365,365,372,371,371,372,371,372,372,371,365,365,365,365,365,372,371,372,371,371,371,372,372,365,365,365,365,372,372,372,371,372,371,371,372,370,365,365,365,365,371,372,371,371,372,371,371,371,365,365,365,365,365,372,371,372,371,371,371,371,372,365,365,366,365,365,371,372,371,371,371,371,372,372,365,365,365,365,365,371,371,371,371,371,371,372,372,365,365,365,365,371,371,371,372,371,372,371,371,371,365,365,365,365,371,371,371,371,371,371,371,371,365,365,365,365,365,371,371,372,371,371,371,371,371,365,365,365,365,365,371,371,371,371,372,371,371,371,365,365,365,365,365,371,372,371,371,371,371,371,371,365,365,365,365,371,372,371,371,371,371,372,371,369,365,365
365,365,371,372,371,371,372,372,372,371,365,365,365,365,365,371,372,372,371,371,372,371,371,365,365,365,365,365,372,371,371,371,371,372,371,371,365,365,365,365,365,372,371,371,372,371,371,371,372,365,365,365,365,371,371,371,371,371,371,371,371,372,365,365,365,365,371,371,371,371,371,372,371,371,365,365,365,365,365,371,372,371,371,371,372,371,371,365,365,365,365,365,372,371,371,371,371,372,371,372,365,365,365,365,365,371,371,371,371,371,372,371,371,365,365,365,365,371,371,371,372,371,372,372,371,369,365,365,365,365,371,371,372,371,371,371,372,372,365,365,365,365,365,372,371,372,372,372,371,371,371,365,365,366,365,365,371,371,371,371,372,371,371,371,365,365,365,365,365,372,371,372,372,372,371,371,371,365,365,365,365,371,372,371,372,372,371,371,371,371,365,365,365,365,371,372,372,371,372,371
372,371,365,365,365,365,365,371,371,372,372,371,371,371,372,365,365,365,365,365,371,371,371,371,371,372,371,372,365,365,365,365,365,371,372,371,371,372,371,371,371,365,365,365,365,372,371,371,372,371,371,372,371,371,365,365,365,365,371,371,371,371,371,372,371,371,365,365,365,365,365,372,371,372,371,371,372,372,371,365,365,365,365,365,371,372,371,372,371,371,371,371,365,365,365,365,365,372,371,371,371,371,371,371,372,365,365,365,365,372,372,372,372,371,371,371,371,371,365,365,365,365,371,371,372,372,371,372,371,371,365,365,365,365,365,371,371,371,372,371,371,371,371,365,365,365,365,365,371,371,371,372,371,371,372,372,365,365,365,365,365,371,371,372,372,372,371,371,371,365,365,365,365,371,371,372,371,371,372,371,371,369,365,365,365,365,371,371,372,372,371,371,371,371,365,365,365,365,365,371
371,371,371,371,372,371,371,365,365,365,365,365,371,371,371,371,371,371,371,372,365,365,365,365,365,371,371,371,371,371,371,372,371,365,365,365,365,372,372,372,372,371,371,371,372,371,365,365,365,365,371,371,371,371,371,372,371,371,365,365,365,365,365,371,372,371,371,371,371,371,371,365,365,365,365,365,371,371,371,371,371,371,371,371,365,365,365,365,365,371,371,371,371,372,372,372,371,365,365,365,365,371,372,372,371,372,371,371,372,370,365,365,365,365,372,371,372,371,371,371,371,372,365,365,365,365,365,372,371,371,371,372,371,372,371,365,365,365,365,365,371,371,371,371,371,372,371,372,365,365,365,365,365,372,371,371,372,372,371,372,372,365,365,365,365,371,372,371,371,371,372,371,371,371,365,365,365,365,371,371,372,372,371,371,371,372,365,365,365,365,365,371,372,371,371,371,371,371,371,365
365,365,365,365,371,371,371,372,371,371,372,371,365,365,365,365,365,371,371,372,371,372,371,372,371,365,365,365,365,372,371,372,371,371,371,371,371,370,365,365,365,365,371,372,371,371,371,371,371,371,365,365,365,365,365,371,372,372,371,372,372,371,372,365,365,365,365,365,372,372,371,372,371,371,371,372,365,365,365,365,365,371,371,372,371,372,371,371,371,365,365,365,366,371,372,371,372,371,372,372,371,369,365,365,365,365,372,371,371,371,371,372,371,372,365,365,365,365,365,371,371,371,371,371,371,371,371,365,365,365,365,365,371,371,371,372,372,372,371,372,366,365,365,365,365,371,372,371,372,371,371,371,371,365,365,365,365,371,371,372,371,371,371,371,371,371,365,365,365,365,372,372,371,371,371,372,371,372,365,365,365,365,365,371,372,371,371,371,371,371,371,365,365,365,365,365,371,371,371,371
371,371,371,372,365,365,365,365,365,372,372,371,371,371,371,372,372,365,365,365,365,371,372,372,371,371,371,371,371,370,365,365,365,365,371,372,372,372,371,371,371,371,365,365,365,365,365,371,372,371,372,371,371,372,371,365,365,365,365,365,371,372,371,371,371,371,372,371,365,365,365,365,365,371,372,371,372,371,372,371,371,365,365,365,365,372,371,372,371,372,371,372,371,371,365,365,365,365,371,371,372,371,372,371,372,371,365,365,365,365,365,371,372,372,371,371,371,372,371,365,365,365,365,365,372,372,372,371,372,371,372,371,365,365,365,365,365,371,371,371,371,371,372,371,371,365,365,365,365,372,371,372,372,372,371,372,371,369,365,365,365,365,371,371,372,372,372,371,371,371,365,365,365,365,365,371,372,372,371,371,372,371,371,365,365,365,365,365,371,371,371,371,371,371,371,372,365,365,365,365
365,372,372,371,372,371,371,371,371,365,365,365,365,371,371,371,371,372,371,371,372,372,365,365,365,365,371,371,371,371,372,371,371,371,365,365,365,365,365,371,371,371,372,371,371,372,371,365,365,365,365,365,371,372,371,371,371,371,371,371,365,365,365,365,365,372,371,371,371,372,371,372,372,365,365,365,365,372,371,372,372,371,372,372,371,369,365,365,365,365,371,371,371,371,372,371,372,371,365,365,365,365,365,371,372,371,371,371,371,371,371,365,365,365,365,365,371,371,371,372,371,371,372,371,365,365,365,365,365,371,372,371,372,371,371,371,371,365,365,365,365,371,371,372,371,372,371,371,372,371,365,365,365,365,371,371,371,371,371,371,371,372,365,365,365,365,365,372,371,371,371,371,372,371,371,365,365,365,365,365,371,371,372,372,371,372,371,371,365,365,365,365,365,371,371,371,372,372,372,371
372,365,365,365,365,371,372,371,371,371,372,371,371,372,365,365,365,365,371,372,371,372,371,371,371,372,365,365,365,365,365,371,371,371,372,371,371,371,371,365,365,365,365,365,371,371,371,371,371,371,372,372,365,365,365,365,365,371,371,372,371,371,372,371,371,365,365,365,365,372,371,372,371,371,372,371,371,371,365,365,365,365,371,371,372,371,371,371,371,372,365,365,365,365,365,371,371,371,371,371,372,371,371,365,365,365,365,365,371,371,372,372,371,371,371,371,365,365,365,365,365,371,371,371,371,372,371,371,371,365,365,365,365,371,371,371,372,372,371,371,371,371,365,365,365,365,371,371,371,372,372,371,371,371,365,365,365,365,365,371,371,371,371,371,371,371,371,365,365,365,365,365,371,372,371,371,372,372,371,371,365,365,365,365,365,372,371,371,371,371,372,371,372,365,365,365,365,371,371,372
371,371,371,371,371,371,365,365,365,365,371,371,371,371,372,371,371,371,365,365,365,365,365,371,372,371,371,371,371,371,372,365,365,365,365,365,371,371,371,371,371,371,371,371,365,365,365,365,365,372,371,371,372,371,371,371,371,365,365,365,365,371,372,371,372,371,371,371,371,372,365,365,365,365,371,371,372,371,372,371,371,372,365,365,365,365,365,371,371,371,371,372,372,371,372,365,365,365,365,365,371,371,371,371,372,371,372,372,365,365,365,365,365,371,372,372,371,372,371,372,371,365,365,365,365,372,371,371,371,371,371,371,372,371,365,365,365,365,372,372,371,371,371,372,371,372,365,365,365,365,365,371,372,371,371,371,371,371,371,365,365,365,365,365,372,372,372,372,372,372,371,371,365,365,365,365,365,371,372,371,371,372,371,371,371,365,365,365,365,371,372,371,371,371,371,372,371,372,365,365
365,365,371,371,371,371,371,371,371,371,365,365,365,365,365,371,372,371,371,371,371,372,372,365,365,365,365,365,371,372,371,371,372,371,372,371,365,365,365,365,365,372,371,372,371,372,371,372,372,365,365,365,365,371,371,372,371,371,372,371,371,372,365,365,365,365,371,371,371,371,371,371,371,371,365,365,365,365,365,371,371,371,371,372,371,371,371,365,365,365,365,365,372,372,371,371,371,371,372,371,365,365,365,365,365,371,371,372,371,371,371,371,372,365,365,365,365,372,371,372,372,371,371,371,371,371,365,365,365,365,371,371,371,371,371,371,371,372,365,365,365,365,365,371,372,371,371,372,372,371,372,365,365,365,365,365,371,372,372,371,371,372,371,371,365,365,365,365,365,371,371,371,371,371,371,371,371,365,365,365,365,372,371,371,371,371,372,371,371,371,365,365,365,365,372,372,371,371,372,372
371,371,365,365,365,365,365,371,371,371,372,371,371,371,371,365,365,365,365,365,371,372,372,372,371,371,372,371,365,365,365,365,365,371,371,371,372,372,371,371,371,365,365,365,365,371,371,371,371,371,371,372,371,371,365,365,365,365,371,372,371,371,371,372,371,371,365,365,365,365,365,371,371,371,371,371,371,371,371,365,365,365,365,365,372,372,371,371,372,371,371,371,365,365,365,365,365,372,372,372,371,371,371,372,371,365,365,365,365,371,371,371,371,371,372,372,371,370,365,365,365,365,372,371,371,371,371,371,371,371,365,365,365,365,365,371,371,371,371,371,372,371,371,365,365,365,365,365,371,371,372,371,371,372,371,371,365,365,365,365,365,371,371,372,371,371,371,371,372,365,365,365,365,371,371,372,371,372,371,371,371,370,365,365,365,365,371,372,371,371,371,372,371,371,365,365,365,365,365,372
